"STATION_NUMBER","LATITUDE","LONGITUDE"
"08CA002",57.73305892944336,-128.10833740234375
"08CA003",57.98194122314453,-128.429443359375
"08CB001",58.04389190673828,-129.94583129882812
"08CB002",58.29360961914063,-130.51222229003906
"08CC001",57.900001525878906,-129.70388793945312
"08CC002",57.21722030639648,-129.10777282714844
"08CC003",57.25,-129.05332946777344
"08CD001",58.07225036621094,-130.82644653320312
"08CE001",57.9002685546875,-131.1597137451172
"08CE004",57.695831298828125,-131.7111053466797
"08CF001",57.48611068725586,-131.75
"08CF002",56.83000183105469,-131.7658233642578
"08CG001",56.73443984985352,-131.6689910888672
"08CG002",57.53556060791016,-130.2102813720703
"08CG003",57.53055953979492,-130.17916870117188
"08CG004",56.6986083984375,-130.87306213378906
"08CG005",57.040828704833984,-130.40138244628906
"08CG006",56.91556167602539,-130.7208251953125
"08CG007",56.74166870117188,-130.6138916015625
"08DA003",56.04167175292969,-129.1972198486328
"08DA005",56.10934066772461,-129.47740173339844
"08DA006",56.25556182861328,-130.06527709960938
"08DA007",56.23833084106445,-130.07333374023438
"08DA008",56.26778030395508,-130.0588836669922
"08DA009",56.96805953979492,-129.46583557128906
"08DA010",56.27917098999024,-129.14443969726562
"08DA011",56.29444122314453,-129.24166870117188
"08DA012",56.292518615722656,-129.22950744628906
"08DB001",55.26224899291992,-129.0850372314453
"08DB002",54.66249847412109,-130.2624969482422
"08DB003",54.998329162597656,-129.9600067138672
"08DB004",54.998329162597656,-129.9633331298828
"08DB008",55.40417098999024,-129.00833129882812
"08DB009",55.42778015136719,-129.4361114501953
"08DB010",55.45500183105469,-129.47999572753906
"08DB011",55.56111145019531,-129.50306701660156
"08DB012",55.41889190673828,-129.41583251953125
"08DB013",55.129859924316406,-129.3549346923828
"08DB014",55.01816940307617,-129.34446716308594
"08DC001",56.10667037963867,-129.8816680908203
"08DC002",55.78166961669922,-130.0333251953125
"08DC003",55.71332931518555,-130.0816650390625
"08DC006",56.042781829833984,-129.9250030517578
"08DD001",56.35139083862305,-130.69166564941406
"08EB001",55.25693893432617,-127.6755599975586
"08EB003",55.30105972290039,-127.6725616455078
"08EB004",55.4338493347168,-127.7161636352539
"08EB005",55.717079162597656,-127.6867218017578
"08EB006",55.45832824707031,-127.85250091552734
"08EC001",55.32252883911133,-126.62982940673828
"08EC002",54.81388854980469,-126.17082977294922
"08EC003",54.82231140136719,-126.15392303466795
"08EC004",54.40544128417969,-125.42981719970705
"08EC005",54.80693817138672,-126.3000030517578
"08EC006",54.92499923706055,-126.6750030517578
"08EC007",54.80416870117188,-126.21111297607422
"08EC008",55.17221832275391,-126.3027801513672
"08EC009",54.900001525878906,-126.6500015258789
"08EC010",55.31666946411133,-126.625
"08EC011",55.05278015136719,-126.4861068725586
"08EC012",54.49583053588867,-125.69306182861328
"08EC013",55.42654037475586,-126.6976318359375
"08EC014",54.55947113037109,-125.91443634033205
"08ED001",53.93032836914063,-127.45169067382812
"08ED002",54.11682891845703,-127.42658233642578
"08ED003",54.38222122192383,-126.73999786376952
"08ED004",54.25582885742188,-127.34971618652344
"08EE001",55.258888244628906,-127.602783203125
"08EE002",54.64860916137695,-126.9736099243164
"08EE003",54.39937973022461,-126.71941375732422
"08EE004",54.61861038208008,-126.89997100830078
"08EE005",54.769718170166016,-127.13333129882812
"08EE006",55.01028060913086,-127.33277893066406
"08EE007",55.25444030761719,-127.65110778808594
"08EE008",54.64860916137695,-127.12332916259766
"08EE009",54.51639175415039,-126.33444213867188
"08EE010",54.8125,-127.2013931274414
"08EE011",54.817501068115234,-127.1986083984375
"08EE012",54.809940338134766,-127.20416259765624
"08EE013",54.39608001708984,-126.65023803710938
"08EE014",54.7983283996582,-127.11138916015624
"08EE015",54.2127799987793,-126.25833129882812
"08EE016",54.20806121826172,-126.26471710205078
"08EE017",55.24583053588867,-127.59056091308594
"08EE018",54.35694122314453,-126.16999816894533
"08EE019",54.31943893432617,-126.11638641357422
"08EE020",54.60694122314453,-127.49694061279295
"08EE021",54.848331451416016,-127.07611083984376
"08EE022",54.59222030639648,-126.83416748046876
"08EE023",54.79972076416016,-127.22193908691406
"08EE024",54.85139083862305,-127.0727767944336
"08EE025",55.29610824584961,-127.6207504272461
"08EE026",54.72249984741211,-127.0513916015625
"08EE027",54.68471908569336,-127.02361297607422
"08EE028",55.230281829833984,-127.56749725341795
"08EF001",54.63193893432617,-128.43055725097656
"08EF003",54.536109924316406,-128.45416259765625
"08EF004",55.09027862548828,-127.81111145019533
"08EF005",54.493629455566406,-128.3246612548828
"08EF006",54.77825164794922,-127.46930694580078
"08EG001",54.02693939208984,-129.8413848876953
"08EG002",53.98389053344727,-129.73138427734375
"08EG003",54.16471862792969,-129.57749938964844
"08EG004",54.49166870117188,-129.99583435058594
"08EG006",54.581939697265625,-128.6602783203125
"08EG007",54.39167022705078,-128.5277862548828
"08EG008",54.41527938842773,-128.53306579589844
"08EG010",54.35417175292969,-128.5638885498047
"08EG011",54.51860809326172,-128.727783203125
"08EG012",54.36219024658203,-129.31283569335938
"08EG013",54.1986083984375,-130.08056640625
"08EG014",54.19889068603516,-130.08056640625
"08EG015",54.22943878173828,-130.16139221191406
"08EG016",54.24705123901367,-130.1729736328125
"08EG017",54.5886116027832,-128.57083129882812
"08EG018",54.99250030517578,-128.8067169189453
"08FA001",51.56917190551758,-127.51000213623048
"08FA002",51.67916870117188,-127.17916870117188
"08FA004",51.51250076293945,-127.5133285522461
"08FA005",51.68111038208008,-127.22666931152344
"08FA006",51.685829162597656,-127.23999786376952
"08FA007",51.69218063354492,-127.16738891601562
"08FA008",51.85417175292969,-126.6500015258789
"08FA009",51.658329010009766,-126.67916870117188
"08FB001",52.37749862670898,-126.75499725341795
"08FB002",52.44221878051758,-126.33222198486328
"08FB003",52.3650016784668,-126.75666809082033
"08FB004",52.424560546875,-126.52108001708984
"08FB005",52.38943862915039,-126.46028137207033
"08FB006",52.36008071899414,-126.005859375
"08FB007",52.42221832275391,-126.1580581665039
"08FB008",52.39167022705078,-126.5500030517578
"08FB009",52.36444091796875,-126.8080596923828
"08FB010",52.38972091674805,-126.46778106689452
"08FB011",52.4392204284668,-126.3524398803711
"08FC001",52.81888961791992,-126.94416809082033
"08FC002",52.49721908569336,-127.28333282470705
"08FC003",52.88946914672852,-125.77117156982422
"08FC004",52.26028060913086,-125.084716796875
"08FC005",52.46001815795898,-125.2635726928711
"08FD002",52.12833023071289,-127.83332824707033
"08FE001",53.5,-128.0833282470703
"08FE002",53.56111145019531,-127.93611145019533
"08FE003",53.56354904174805,-127.95236206054688
"08FF001",54.04872131347656,-128.6905059814453
"08FF002",54.06404876708984,-128.6026153564453
"08FF003",54.13639068603516,-128.69000244140625
"08FF004",54.23471832275391,-128.26138305664062
"08FF005",54.21556091308594,-128.22193908691406
"08FF006",53.94890975952149,-128.73751831054688
"08GA001",49.52777862548828,-122.83332824707033
"08GA002",49.526668548583984,-122.89666748046876
"08GA003",49.51082992553711,-122.88082885742188
"08GA004",49.48749923706055,-122.88166809082033
"08GA005",49.55332946777344,-122.9333267211914
"08GA006",49.54167175292969,-122.85250091552734
"08GA007",49.54999923706055,-122.86750030517578
"08GA008",49.55500030517578,-122.86666870117188
"08GA009",49.54167175292969,-122.83332824707033
"08GA010",49.396240234375,-123.14584350585938
"08GA011",49.52777862548828,-122.83332824707033
"08GA012",49.36027908325195,-123.02555847167967
"08GA013",49.3980598449707,-122.98444366455078
"08GA014",49.7994384765625,-123.15583038330078
"08GA015",49.533329010009766,-122.9000015258789
"08GA016",50.03667068481445,-123.12000274658205
"08GA017",49.96527862548828,-123.1508331298828
"08GA018",49.30389022827149,-122.87361145019533
"08GA019",49.3025016784668,-122.87027740478516
"08GA020",49.52444076538086,-123.48416900634766
"08GA021",49.44028091430664,-122.96527862548828
"08GA022",49.795021057128906,-123.20316314697266
"08GA023",49.96500015258789,-123.13194274902344
"08GA024",50.08332824707031,-123.04833221435548
"08GA025",49.45806121826172,-122.99082946777344
"08GA026",49.45389175415039,-123.10916900634766
"08GA027",49.45027923583984,-123.10333251953124
"08GA028",49.44028091430664,-122.96527862548828
"08GA030",49.34197998046875,-123.00212097167967
"08GA031",49.357948303222656,-123.11094665527344
"08GA032",49.945831298828125,-123.054443359375
"08GA033",49.94527816772461,-123.05999755859376
"08GA034",49.945831298828125,-123.0736083984375
"08GA035",49.94778060913086,-123.07861328125
"08GA036",49.51082992553711,-123.4955596923828
"08GA037",49.511940002441406,-123.49472045898438
"08GA038",49.959720611572266,-123.16806030273438
"08GA039",49.79582977294922,-123.1500015258789
"08GA040",49.87221908569336,-123.1763916015625
"08GA041",50.223609924316406,-123.5777816772461
"08GA043",49.8160285949707,-123.15007781982422
"08GA045",49.52999877929688,-123.4888916015625
"08GA046",49.44194030761719,-123.7205581665039
"08GA047",49.42082977294922,-123.64022064208984
"08GA048",49.73110961914063,-123.14360809326172
"08GA049",49.34416961669922,-123.086669921875
"08GA050",49.40666961669922,-123.54055786132812
"08GA051",49.43333053588867,-123.47860717773438
"08GA052",49.28472137451172,-122.83055877685548
"08GA053",49.72222137451172,-123.16500091552734
"08GA054",49.72888946533203,-123.10556030273438
"08GA055",49.9474983215332,-123.08167266845705
"08GA056",49.90277862548828,-122.99694061279295
"08GA057",49.74055862426758,-123.1050033569336
"08GA058",49.75917053222656,-123.12693786621094
"08GA059",49.3638916015625,-122.85360717773438
"08GA060",49.48221969604492,-123.71083068847656
"08GA061",49.35615921020508,-123.09986114501952
"08GA062",49.524169921875,-123.0119400024414
"08GA063",49.314720153808594,-123.00110626220705
"08GA064",49.70111083984375,-123.09832763671876
"08GA065",49.30278015136719,-122.8227767944336
"08GA067",50.09527969360352,-123.04222106933594
"08GA068",49.32611083984375,-122.8550033569336
"08GA069",49.37361145019531,-123.3638916015625
"08GA070",49.38888931274414,-123.35138702392578
"08GA071",50.11402893066406,-123.42839813232422
"08GA072",50.07991027832031,-123.0356216430664
"08GA075",49.72594833374024,-123.1020965576172
"08GA076",49.6898193359375,-123.14647674560548
"08GA077",49.520301818847656,-123.00404357910156
"08GA078",49.48221969604492,-123.71083068847656
"08GA079",49.497169494628906,-122.9691162109375
"08GB003",49.79499816894531,-124.31749725341795
"08GB005",49.89833068847656,-124.60166931152344
"08GB006",49.62194061279297,-124.02388763427734
"08GB007",49.79721832275391,-124.37999725341795
"08GB008",49.61666870117188,-124.02082824707033
"08GB009",49.73749923706055,-123.88082885742188
"08GB010",49.53194046020508,-123.92916870117188
"08GB011",49.50056076049805,-123.88194274902344
"08GB012",49.50056076049805,-123.88194274902344
"08GB013",49.78718948364258,-123.42041778564452
"08GB014",49.878028869628906,-124.27835845947266
"08GC003",50.5099983215332,-124.42166900634766
"08GC004",50.09278106689453,-124.6227798461914
"08GC005",50.12916946411133,-124.54055786132812
"08GC006",50.12833023071289,-124.5425033569336
"08GC007",50.12776947021485,-124.54332733154295
"08GC008",50.09749984741211,-124.6161117553711
"08GD003",51.44499969482422,-124.4491729736328
"08GD004",50.986358642578125,-124.91864013671876
"08GD005",51.37443923950195,-124.7619400024414
"08GD006",51.266109466552734,-124.8869400024414
"08GD007",51.40861129760742,-124.93167114257812
"08GD008",51.673221588134766,-124.40721893310548
"08GD009",51.42110824584961,-124.50694274902344
"08GE001",51.141109466552734,-125.6119384765625
"08GE002",51.144779205322266,-125.5943603515625
"08GE003",51.22761154174805,-125.67146301269533
"08GF001",50.73500061035156,-125.47833251953124
"08GF003",50.58332824707031,-125.36666870117188
"08GF004",50.64582824707031,-125.7249984741211
"08GF005",51.06830978393555,-126.35843658447266
"08GF006",50.79689025878906,-126.0096435546875
"08GF007",51.10277938842773,-126.4749984741211
"08GF008",51.01499938964844,-126.12167358398438
"08GF009",51.00249862670898,-126.11778259277344
"08HA001",48.878360748291016,-123.70464324951172
"08HA002",48.82590866088867,-124.05304718017578
"08HA003",48.72782897949219,-123.67080688476562
"08HA004",48.65943908691406,-123.62999725341795
"08HA005",48.51832962036133,-123.7005615234375
"08HA006",48.51832962036133,-123.7005615234375
"08HA007",48.59027862548828,-123.3874969482422
"08HA008",48.78472137451172,-123.74166870117188
"08HA009",48.82440185546875,-124.06153106689452
"08HA010",48.57622909545898,-124.3113784790039
"08HA011",48.77307891845703,-123.71446990966795
"08HA013",48.80361175537109,-123.70722198486328
"08HA014",48.78556060791016,-123.6833267211914
"08HA015",48.79693984985352,-123.71499633789062
"08HA016",48.78921890258789,-123.72547149658205
"08HA017",48.49721908569336,-123.727783203125
"08HA018",48.43193817138672,-123.7125015258789
"08HA019",48.723609924316406,-123.65778350830078
"08HA020",48.79056167602539,-123.6744384765625
"08HA021",48.78805923461914,-123.67138671875
"08HA022",48.85443878173828,-123.71305847167967
"08HA023",48.391109466552734,-123.62194061279295
"08HA024",48.897499084472656,-123.54611206054688
"08HA025",48.38972091674805,-123.70861053466795
"08HA026",48.811668395996094,-123.45443725585938
"08HA027",48.8761100769043,-123.53888702392578
"08HA028",48.54111099243164,-123.3630599975586
"08HA031",48.37583160400391,-123.84889221191406
"08HA032",48.60889053344727,-123.6402816772461
"08HA033",48.65805816650391,-123.5688934326172
"08HA034",48.46305847167969,-123.43860626220705
"08HA036",48.89556121826172,-124.27777862548828
"08HA037",48.46916961669922,-123.4022216796875
"08HA038",48.8144416809082,-123.46666717529295
"08HA039",48.46110916137695,-123.55249786376952
"08HA040",48.54999923706055,-124.42278289794922
"08HA041",48.3466682434082,-123.5944366455078
"08HA042",48.80305862426758,-123.76750183105467
"08HA043",48.80305862426758,-123.76444244384766
"08HA044",48.89305877685547,-123.5486068725586
"08HA045",48.75582885742188,-123.6833267211914
"08HA046",48.87556076049805,-123.538330078125
"08HA047",48.46749877929688,-123.39888763427734
"08HA048",48.820831298828125,-123.48194122314452
"08HA049",48.79444122314453,-123.4736099243164
"08HA050",48.78055953979492,-123.4472198486328
"08HA051",48.783329010009766,-123.4277801513672
"08HA052",48.38111114501953,-123.77777862548828
"08HA053",48.515281677246094,-123.44416809082033
"08HA054",48.52471923828125,-123.43778228759766
"08HA055",48.77471923828125,-123.47028350830078
"08HA056",48.74610900878906,-123.71278381347656
"08HA057",48.82500076293945,-123.5374984741211
"08HA058",48.78110885620117,-123.3027801513672
"08HA059",48.4244384765625,-123.7125015258789
"08HA060",48.58028030395508,-123.397216796875
"08HA063",48.59111022949219,-123.46056365966795
"08HA064",48.40361022949219,-123.5486068725586
"08HA065",48.39944076538086,-123.5486068725586
"08HA066",48.64221954345703,-123.55777740478516
"08HA067",48.644168853759766,-123.56944274902344
"08HA068",48.57835006713867,-124.10572052001952
"08HA069",48.636749267578125,-124.29171752929688
"08HA070",48.71937942504883,-124.2260513305664
"08HA071",48.581668853759766,-123.43193817138672
"08HA072",48.93352127075195,-124.249267578125
"08HA073",48.877220153808594,-123.67888641357422
"08HB001",49.394168853759766,-124.61499786376952
"08HB002",49.31610870361328,-124.28527069091795
"08HB003",49.040000915527344,-123.90778350830078
"08HB004",49.290828704833984,-124.58332824707033
"08HB005",49.07221984863281,-123.9236068725586
"08HB006",49.68803024291992,-125.03418731689452
"08HB007",49.66389083862305,-125.0930633544922
"08HB008",49.28971862792969,-124.9102783203125
"08HB009",49.33924865722656,-124.97747039794922
"08HB010",49.334999084472656,-124.92082977294922
"08HB011",49.70586013793945,-125.01146697998048
"08HB012",49.122779846191406,-124.98999786376952
"08HB014",48.89250183105469,-124.9694366455078
"08HB015",49.28472137451172,-124.91667175292967
"08HB016",49.39556121826172,-125.0763931274414
"08HB017",49.2852783203125,-124.86666870117188
"08HB018",49.34000015258789,-124.6750030517578
"08HB019",49.24583053588867,-124.6569366455078
"08HB021",49.34249877929688,-124.6588897705078
"08HB022",49.41852951049805,-124.6523895263672
"08HB023",49.36991882324219,-124.9841079711914
"08HB024",49.51750183105469,-124.84166717529295
"08HB025",49.69282913208008,-125.06925201416016
"08HB026",49.209999084472656,-124.0522232055664
"08HB027",49.20610809326172,-124.0522232055664
"08HB028",49.21305847167969,-124.02610778808594
"08HB029",49.35459899902344,-124.4833984375
"08HB030",49.28694152832031,-124.1588897705078
"08HB031",49.28694152832031,-124.1588897705078
"08HB032",49.177391052246094,-123.96903228759766
"08HB033",49.08388900756836,-124.39806365966795
"08HB034",49.06861114501953,-123.8869400024414
"08HB035",49.27360916137695,-124.7838897705078
"08HB036",49.3236083984375,-124.88777923583984
"08HB037",49.4627799987793,-124.77278137207033
"08HB038",49.30472183227539,-124.4250030517578
"08HB039",49.26499938964844,-124.20361328125
"08HB040",49.247779846191406,-124.100830078125
"08HB041",49.02497100830078,-124.1868133544922
"08HB042",49.63943862915039,-124.95111083984376
"08HB043",49.37110900878906,-124.9311065673828
"08HB044",49.63943862915039,-124.93055725097656
"08HB045",49.50667190551758,-124.73110961914062
"08HB046",49.149169921875,-123.82721710205078
"08HB047",49.47943878173828,-124.26667022705078
"08HB048",48.91556167602539,-124.9977798461914
"08HB050",49.34999847412109,-124.88500213623048
"08HB051",49.2511100769043,-124.12110900878906
"08HB052",49.2511100769043,-124.1208267211914
"08HB053",49.1533317565918,-123.82611083984376
"08HB054",49.14778137207031,-123.94332885742188
"08HB055",49.07167053222656,-123.80667114257812
"08HB056",49.51139068603516,-124.75110626220705
"08HB057",49.560829162597656,-124.80889129638672
"08HB058",49.47972106933594,-124.2699966430664
"08HB059",49.34444046020508,-124.91500091552734
"08HB060",49.122779846191406,-124.98999786376952
"08HB062",49.27082824707031,-124.83361053466795
"08HB063",49.28443908691406,-124.7994384765625
"08HB064",48.95832824707031,-125.52333068847656
"08HB066",49.05500030517578,-123.77111053466795
"08HB068",49.26472091674805,-124.86638641357422
"08HB069",48.92889022827149,-124.94110870361328
"08HB070",49.26499938964844,-124.88417053222656
"08HB071",49.10889053344727,-123.82917022705078
"08HB072",49.34027862548828,-124.90943908691406
"08HB073",49.372779846191406,-124.9494400024414
"08HB074",49.57878112792969,-125.21402740478516
"08HB075",49.73657989501953,-125.0857162475586
"08HB076",48.84167098999024,-125.09166717529295
"08HB077",49.15972137451172,-124.7750015258789
"08HB078",49.34000015258789,-124.37471771240234
"08HB079",49.223609924316406,-124.19667053222656
"08HB080",49.22111129760742,-124.53472137451172
"08HB082",49.64213943481445,-125.09165954589844
"08HB084",49.66833114624024,-125.08721923828124
"08HB086",49.25083160400391,-125.58332824707033
"08HB088",49.20582962036133,-125.31749725341795
"08HB089",49.80881118774414,-125.19503021240234
"08HB090",49.766109466552734,-125.1208267211914
"08HB091",49.77389144897461,-125.30471801757812
"08HB092",49.06016159057617,-124.12628936767578
"08HB093",49.21805953979492,-125.16638946533205
"08HB094",49.22999954223633,-125.22888946533205
"08HB095",49.20555877685547,-125.24221801757812
"08HB096",49.22610855102539,-125.22693634033205
"08HB097",49.23360824584961,-125.25360870361328
"08HB098",49.24528121948242,-125.24639129638672
"08HB099",49.14971923828125,-123.96056365966795
"08HC001",49.70230865478516,-126.11141204833984
"08HC002",49.70843124389648,-126.0986099243164
"08HC003",49.18056106567383,-125.8652801513672
"08HC004",49.404441833496094,-125.74749755859376
"08HC005",49.81550979614258,-125.98834228515624
"08HC006",49.841068267822266,-125.90670776367188
"08HC007",49.85443878173828,-125.95221710205078
"08HC008",49.37971878051758,-125.54277801513672
"08HC009",49.41278076171875,-126.3888931274414
"08HC010",49.369720458984375,-125.86833190917967
"08HC011",49.36943817138672,-126.01222229003906
"08HD001",50.002220153808594,-125.3888931274414
"08HD002",49.86888885498047,-125.12361145019533
"08HD003",50.03805923461914,-125.2947235107422
"08HD004",49.96500015258789,-125.58611297607422
"08HD005",50.02920913696289,-125.3000030517578
"08HD006",50.31246948242188,-125.90750122070312
"08HD007",50.19728088378906,-125.74481201171876
"08HD008",49.831390380859375,-125.1241683959961
"08HD009",50.29888916015625,-125.8847198486328
"08HD011",49.89458084106445,-125.24175262451172
"08HD012",50.34027862548828,-125.9055633544922
"08HD013",50.11222076416016,-125.336669921875
"08HD014",49.80805969238281,-125.14250183105467
"08HD015",50.09041976928711,-125.67822265625
"08HD016",50.133888244628906,-125.25360870361328
"08HD017",50.11528015136719,-124.91583251953124
"08HD018",49.85723114013672,-125.81268310546876
"08HD020",50.09366989135742,-125.66974639892578
"08HD021",49.92984008789063,-125.5096435546875
"08HD022",50.03364181518555,-125.267578125
"08HD023",49.91157913208008,-125.23197174072266
"08HD025",49.9102783203125,-125.54638671875
"08HD026",49.94147109985352,-125.52530670166016
"08HD027",49.92972183227539,-125.33778381347656
"08HD029",50.04333114624024,-125.33708190917967
"08HD030",49.75,-125.34027862548828
"08HD031",49.99694061279297,-125.58656311035156
"08HD032",50.09366989135742,-125.66974639892578
"08HD033",49.835750579833984,-125.61605834960938
"08HE001",50.52389144897461,-127.43083190917967
"08HE002",50.43027877807617,-127.40389251708984
"08HE003",50.4011116027832,-127.29778289794922
"08HE004",50.38943862915039,-127.23139190673828
"08HE006",50.012489318847656,-126.84339904785156
"08HE007",50.10221862792969,-127.39556121826172
"08HE008",50.13568878173828,-126.82006072998048
"08HE009",50.290130615234375,-127.6978988647461
"08HE010",49.93867111206055,-126.6414794921875
"08HF001",50.51667022705078,-126.85556030273438
"08HF002",50.52278137207031,-127.01416778564452
"08HF003",50.47972106933594,-126.8255615234375
"08HF004",50.44036102294922,-126.57850646972656
"08HF005",50.21482849121094,-126.61080932617188
"08HF006",50.66933059692383,-128.16839599609375
"08HF007",50.3247184753418,-126.41944122314452
"08HF008",50.42472076416016,-126.57888793945312
"08HF011",50.21833038330078,-126.61666870117188
"08HF012",50.734500885009766,-127.88224792480467
"08HF013",50.512451171875,-127.84200286865234
"08HF014",50.67197036743164,-127.34867095947266
"08JA001",54.05500030517578,-124.56082916259766
"08JA002",53.625,-125.73332977294922
"08JA003",53.63888931274414,-126.74889373779295
"08JA004",53.353328704833984,-125.56944274902344
"08JA005",53.75556182861328,-126.6999969482422
"08JA006",53.68333053588867,-127.23332977294922
"08JA007",53.42778015136719,-125.1111068725586
"08JA009",53.64332962036133,-124.9749984741211
"08JA010",53.56388854980469,-124.86000061035156
"08JA011",53.44443893432617,-125.02777862548828
"08JA013",53.77082824707031,-125.9705581665039
"08JA014",53.263328552246094,-125.40833282470705
"08JA015",53.65208053588867,-127.5377197265625
"08JA016",53.800559997558594,-126.36000061035156
"08JA017",53.68550109863281,-124.83927917480467
"08JA018",53.70756149291992,-125.6117172241211
"08JA019",53.4002799987793,-124.97110748291016
"08JA020",53.46221923828125,-125.86444091796876
"08JA021",53.4900016784668,-127.20639038085938
"08JA022",53.58028030395508,-124.9727783203125
"08JA023",53.77238082885742,-125.99723815917967
"08JA024",53.3477783203125,-125.35138702392578
"08JA025",53.64221954345703,-127.14582824707033
"08JA026",53.65555953979492,-127.39167022705078
"08JA027",53.6622200012207,-127.1508331298828
"08JA028",53.234169006347656,-126.1119384765625
"08JA029",53.66265869140625,-126.9903793334961
"08JA030",53.61722183227539,-127.69416809082033
"08JB001",54.025001525878906,-125.7652816772461
"08JB002",54.0078010559082,-125.00891876220705
"08JB003",54.0850715637207,-124.6008529663086
"08JB004",54.081939697265625,-125.02111053466795
"08JB005",54.0644416809082,-124.7633285522461
"08JB006",53.99721908569336,-126.5875015258789
"08JB007",53.90415954589844,-126.97083282470705
"08JB008",53.90250015258789,-126.95471954345705
"08JB011",54.0513916015625,-125.7544403076172
"08JB012",54.17805862426758,-125.4888916015625
"08JB013",54.1269416809082,-125.92832946777344
"08JB014",53.94194030761719,-124.91555786132812
"08JC001",54.02672958374024,-124.00865173339844
"08JC002",53.96044158935547,-123.23486328125
"08JC005",53.80889129638672,-122.9888916015625
"08JC006",54.02999877929688,-124.0152816772461
"08JC007",54.109169006347656,-124.13500213623048
"08JC008",54.05638885498047,-124.06999969482422
"08JC009",53.90555953979492,-123.86721801757812
"08JC010",53.99306106567383,-124.12110900878906
"08JC011",54.11611175537109,-124.29528045654295
"08JC013",53.94110870361328,-124.10694122314452
"08JC014",53.81193923950195,-122.9680633544922
"08JC015",53.73389053344727,-122.85138702392578
"08JC016",53.73389053344727,-122.85138702392578
"08JC017",53.89685821533203,-124.197998046875
"08JD006",55.97613906860352,-126.67767333984376
"08JE001",54.4168586730957,-124.27062225341795
"08JE002",54.59167098999024,-124.48999786376952
"08JE003",54.45500183105469,-124.28556060791016
"08JE004",54.61080932617188,-124.2477569580078
"08JE005",54.9002799987793,-125.1380615234375
"08KA001",53.30924987792969,-120.2490005493164
"08KA003",53.25333023071289,-120.0561065673828
"08KA004",54.07867050170898,-121.85035705566406
"08KA005",53.301719665527344,-120.14092254638672
"08KA007",52.98627853393555,-119.00666809082033
"08KA008",52.91999816894531,-118.8000030517578
"08KA009",53.44406127929688,-120.22013854980467
