station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area,mad
08GA026,2003,8,120.6377523543568,0.3709999918937683,143.0,69.90000152587889,49.45389175415039,-123.10916900634766,generated_dem_fwa.AQEAAACr8-KjCcdewHXKV40bukhA,3257.066666666666,,32.161355496296956,82.31254108896114,0.0,0.0,27,947.625,802.4246575342465,0.6621510916250224,82312541.08896114,9.929999947547913
08GA027,2003,3,133.55290956297668,0.3199999928474426,66.30000305175781,41.400001525878906,49.450279235839844,-123.10333251953124,generated_dem_fwa.AQEAAAAp3Fh0nsZewKpEs5SnuUhA,3588.6923076923076,,29.729467049991012,40.83275606411722,0.0,0.0,27,897.75,815.7971014492754,0.6647099962630832,40832756.06411722,5.453333377838135
08GA049,1968,1,134.86703585364143,0.1500000059604644,11.800000190734865,5.179999828338623,49.34416961669922,-123.086669921875,generated_dem_fwa.AQEAAACHeyp8ncVewIXGYocwrEhA,2643.333333333333,,19.019771337509155,4.953026353739844,0.0,0.0,27,870.75,832.0,0.763090196557153,4953026.353739844,0.6679999828338624
08GA060,1987,16,70.0514087076663,0.1589999943971634,47.29999923706055,64.5,49.48221969604492,-123.71083068847656,generated_dem_fwa.AQEAAABwBVYGfO1ewFYce7TAvUhA,3456.5,,20.091435099108537,62.32922490631962,0.0,0.0,27,976.0,802.9074074074074,0.7110388552351917,62329224.90631962,4.366250008344649
08GA063,1976,3,93.23865841560485,0.0,0.2240000069141388,,49.314720153808594,-123.00110626220705,generated_dem_fwa.AQEAAAA5UZyAIMBewNDVfBM9qEhA,2148.833333333333,,1.991006056467692,0.3718057225417845,0.0,0.0,27,122.0,915.0,0.7466251614937793,371805.7225417845,0.0346666667610406
08GA077,2019,29,100.43406255613644,0.296999990940094,53.099998474121094,63.0,49.520301818847656,-123.00404357910156,generated_dem_fwa.AQEAAAD5QiEyR8BewCnuH9uXwkhA,3640.7962962962956,,29.69508803241909,60.105998694928395,0.0,0.0,27,988.0,796.9423076923077,0.6731325813811959,60105998.69492839,6.036689632925493
08GA079,2019,32,112.0042658793395,0.4790000021457672,71.5,82.9000015258789,49.4971694946289,-122.9691162109375,generated_dem_fwa.AQEAAAAvxmeCBr5ewNWE09Oev0hA,3622.702702702704,,31.02671582575236,82.46533040011153,0.0,0.0,27,929.0,802.4335664335664,0.6596411190797167,82465330.40011153,9.23646879196167
08GB005,1950,1,35.83601389758569,0.0280000008642673,11.399999618530273,,49.89833068847656,-124.60166931152344,generated_dem_fwa.AQEAAACimk4VsiZfwAYcPRvH8khA,1681.909090909091,,9.90036257697275,57.76311894393635,0.0,0.0,27,495.625,856.0,0.7426783990399823,57763118.94393634,2.069999933242798
08GB010,1981,6,25.543169640392772,0.0040000001899898,6.039999961853027,,49.53194046020508,-123.92916870117188,generated_dem_fwa.AQEAAABlHABKdftewMTLsuEExEhA,1979.9444444444448,,10.018626513152286,20.997133283649077,0.0,0.0,27,540.5,865.0810810810809,0.7671548135240952,20997133.28364908,0.5363333374261857
08GB014,2019,19,36.599718435475104,0.6069999933242798,26.899999618530284,135.0,49.8780288696289,-124.27835845947266,generated_dem_fwa.AQEAAAA7FPuH0RFfwDcJmbxl8EhA,1826.5396825396826,,17.332127548483975,133.42351854729188,0.0,0.0,27,478.5,877.6051502145923,0.6948645321129201,133423518.54729187,4.883263211501273
08GC008,2019,23,45.99080610831666,0.1739999949932098,30.29999923706055,,50.09749984741211,-124.6161117553711,generated_dem_fwa.AQEAAACbU5f7bidfwJzzcoN5DElA,2480.1720430107525,,35.488343696765966,94.07645921562269,0.0,0.0,27,860.5,807.3076923076923,0.6849012854332134,94076459.21562268,4.326652195142663
08GF004,1972,1,80.43900024239035,0.7649999856948853,43.599998474121094,,50.64582824707031,-125.7249984741211,generated_dem_fwa.AQEAAABKInBeW25fwF1EU3KnUklA,2396.3521126760565,,19.85904407954785,76.45545166940626,0.0,0.0,27,307.25,778.4335664335664,0.6973635121946358,76455451.66940627,6.150000095367434
08GF006,2011,13,98.71805473298559,0.125,18.700000762939453,36.900001525878906,50.79689025878906,-126.0096435546875,generated_dem_fwa.AQEAAACQWkemmoBfwL3v_sn2ZUlA,3616.722222222222,,35.10678859685743,37.48827134721797,0.0,0.0,27,810.25,727.953125,0.6483078758100121,37488271.34721797,3.700769222699679
08GF007,2018,15,69.68359170859472,12.399999618530273,335.0,698.0,51.10277938842773,-126.4749984741211,generated_dem_fwa.AQEAAADz1gUrap5fwBNW3Bg4jUlA,3763.618911174786,,33.30964861625802,699.637680581434,41877952.05460256,0.059856627532982334,27,1010.875,690.3006939090207,0.646456092677671,699637680.581434,48.75326647758485
08MF018,1918,2,43.496376464696894,0.0989999994635582,3.4500000476837163,11.100000381469727,49.13861083984375,-121.83110809326172,generated_dem_fwa.AQEAAACJAYwTMXVewObHnL2skUhA,2265.5,,26.52056490110629,12.012495081486357,0.0,0.0,27,1025.5,864.3333333333335,0.5559979718060449,12012495.08148636,0.5225000083446504
08MG023,1983,1,108.72770441157516,5.099999904632568,345.0,357.0,49.32971954345703,-121.97528076171876,generated_dem_fwa.AQEAAABCSU4Ua35ewIM7mX0zqkhA,2910.1925287356316,,30.55435917164171,366.97180117812866,263157.07648974605,0.0007171043541898992,27,862.75,847.2085235920853,0.6649419859157225,366971801.1781287,39.9000015258789
08MH004,1957,2,110.84490483760072,0.0710000023245811,13.800000190734865,19.200000762939453,49.35417175292969,-122.75694274902344,generated_dem_fwa.AQEAAADxeqrvbrBewH5_irBPrUhA,4063.2,,26.448083914067755,18.674741399034648,0.0,0.0,27,880.125,831.1923076923077,0.6821678045848014,18674741.399034657,2.0699999332427983
08MH006,2018,60,84.4970036360416,0.0719999969005584,31.10000038146973,37.29999923706055,49.24264907836914,-122.5801773071289,generated_dem_fwa.AQEAAADfepblIKVewOnAZVoKn0hA,2847.0344827586205,,14.693117365488035,32.653820476091106,0.0,0.0,27,536.75,871.3454545454546,0.722400418271264,32653820.476091105,2.75914998749892
08MH010,1915,3,123.63863725979489,0.7080000042915344,32.799999237060554,50.79999923706055,49.38417053222656,-122.63443756103516,generated_dem_fwa.AQEAAADVJlMjwahewGWngEoFsUhA,3905.529411764706,,33.7548909612474,55.268591475776574,0.0,0.0,27,789.375,818.5204081632652,0.6692891690671753,55268591.47577658,6.833333333333332
08MH018,1985,19,30.78913432373877,0.0230000000447034,8.550000190734862,18.39999961853028,49.15610885620117,-122.8419418334961,generated_dem_fwa.AQEAAAAWlBbs7rVewHSILJDok0hA,1595.6470588235293,,1.4092112589340944,17.73523821220055,0.0,0.0,27,81.25,957.8125,0.7102206005729036,17735238.21220055,0.5460526315789473
08MH020,1974,22,33.56964576375297,0.0680000036954879,16.399999618530273,34.400001525878906,49.14527893066406,-122.7994384765625,generated_dem_fwa.AQEAAACKb7FtNLNewH3fzKNzkkhA,1595.3870967741934,,1.954292663511657,34.848852644609075,0.0,0.0,27,73.75,956.1475409836064,0.7106954208453233,34848852.64460907,1.1698636385527525
08MH060,1962,1,32.692729189653356,0.06199999898672099,2.9200000762939453,13.0,49.17306137084961,-122.75556182861328,generated_dem_fwa.AQEAAACdeoGyWbBewLviYHEjlkhA,1660.166666666667,,1.6300228264062635,13.978642918207244,0.0,0.0,27,76.75,950.217391304348,0.7090793499931177,13978642.918207245,0.4569999873638152
08MH076,2018,61,53.79893437935298,0.0860000029206276,24.10000038146973,47.70000076293945,49.20708847045898,-122.53661346435548,generated_dem_fwa.AQEAAACL_EtpVaJewBYzx5R9mkhA,2383.6976744186045,,8.487249302171929,46.86301616923071,0.0,0.0,27,270.75,902.25,0.7423875622733863,46863016.16923072,2.5211803317070007
08MH089,1962,2,31.575435225655283,0.2039999961853028,20.89999961853028,,49.14250183105469,-122.60028076171876,generated_dem_fwa.AQEAAABmbXMlbaZewAGhJAtGkkhA,1606.5094339622642,,1.2862924374610425,57.63974367544674,0.0,0.0,27,77.25,940.25,0.7054022259628357,57639743.67544674,1.8199999928474424
08MH097,1977,13,24.179417537322745,0.0149999996647238,2.2100000381469727,5.960000038146973,49.17721939086914,-122.6513900756836,generated_dem_fwa.AQEAAABB5KGtsqlewE3LkZOelkhA,1592.0,,1.86218100367114,6.035012079536813,0.0,0.0,27,62.875,940.8,0.692715613269448,6035012.079536811,0.14592307691390702
08MH099,1962,2,273.89179344537985,0.003000000026077,13.5,,49.17499923706055,-122.4552764892578,generated.6048212,1947.666666666667,,3.6900230653229213,4.034440043541677,0.0,0.0,27,145.875,932.0,0.7353262844824476,4034440.043541677,1.1050000190734863
08MH104,1986,21,26.054679371341468,0.1580000072717666,13.199999809265135,27.20000076293945,49.09278106689453,-122.68277740478516,generated_dem_fwa.AQEAAADCFsXvyatewAjxB1fOi0hA,1482.0,,1.2510484198794225,26.656394642174703,0.0,0.0,27,80.5,936.04,0.7056408976750281,26656394.642174706,0.6945238155978065
08MH105,1983,18,27.98105904227961,0.0780000016093254,21.200000762939453,64.5,49.10055923461914,-122.64556121826172,generated_dem_fwa.AQEAAAA-VLBMU6lewBIIqxnojEhA,1522.6949152542375,,1.5582161023457357,65.42123901800599,0.0,0.0,27,65.125,944.8035714285713,0.7047880486196053,65421239.01800599,1.830555551581912
08MH107,1967,2,30.504965465974845,0.0230000000447034,11.100000381469727,,49.0897216796875,-122.6361083984375,generated_dem_fwa.AQEAAABZa73VzKhewIt7UVF4i0hA,1519.5,,1.3507488040291022,27.17590344791464,0.0,0.0,27,84.25,937.1111111111113,0.701161791468631,27175903.44791464,0.8289999961853027
08MH141,2018,42,122.39902501681709,0.3129999935626984,70.5999984741211,52.5,49.48794174194336,-122.79251098632812,generated_dem_fwa.AQEAAADNr-u5urJewE8rxKRxvkhA,4625.022727272727,,31.681869339123768,49.34543653944931,0.0,0.0,27,1034.75,788.7126436781607,0.6587621245944201,49345436.53944931,6.039833321457817
08MH154,1998,10,33.72445748199634,0.0750000029802322,9.899999618530273,,49.14611053466797,-122.82193756103516,generated_dem_fwa.AQEAAABSvPzTnLRewMk2EIWakkhA,1593.4347826086953,,1.7115042156255835,25.530433153761397,0.0,0.0,27,75.875,956.7111111111113,0.7082994624118315,25530433.153761398,0.8610000073909759
08MH155,2017,37,26.44806049756281,0.2090000063180923,26.60000038146973,70.0,49.09569931030274,-122.66008758544922,generated_dem_fwa.AQEAAAAkYwZBP6pewF8SHbg5jEhA,1519.8461538461538,,1.5463496973358823,71.06330122443303,0.0,0.0,27,63.5,944.99173553719,0.7041668141727958,71063301.22443303,1.879486489940334
08MH166,2019,23,100.8501482882189,0.119999997317791,43.20000076293945,,49.38098907470703,-122.77684783935548,generated_dem_fwa.AQEAAADWeEWat7FewO23wei-sEhA,3994.230769230769,,29.1876023874895,26.44172776726225,0.0,0.0,27,802.0,836.3958333333335,0.6558748334198025,26441727.76726225,2.6666521663251133
08MH168,2019,11,166.15891269868192,0.0410000011324882,28.70000076293945,,49.3638687133789,-122.73465728759766,generated_dem_fwa.AQEAAACOmYpNBa9ewMIaz_GWrkhA,4164.636363636364,,26.908510154607345,13.145684978846015,0.0,0.0,27,946.875,824.6190476190477,0.6983954642116817,13145684.978846015,2.184272722764449
